DATE;Tair_min;Tair_max;Tair_mean;RG_sum;PPT_sum;RHair_min;RHair_mean;RHair_max;WS_mean
03/03/2016;4.789;12.18;8.135645833;15.7530456;0.8;43.4;64.2;85;9.7
04/03/2016;3.414;14.12;8.322666667;8.048502;0.2;66.39;84.6;100;2
05/03/2016;5.063;10.62;7.3749375;12.1761108;0;55.68;68.5;81.32;4.8
06/03/2016;1.715;9.13;5.442666667;12.0248334;0;44;59.7;75.4;4.2
07/03/2016;-1.31;11.46;5.111958333;9.6039594;0;47.17;72.4;97.63;3.3
08/03/2016;1.902;9.56;5.217354167;16.0548102;0;35.4;47.1;58.8;6.7
09/03/2016;1.073;6.685;3.894791667;4.5671994;6.4;46.29;80.1;100;2
10/03/2016;-0.526;14.45;7.153541667;16.0270452;0.2;44.21;70.9;97.59;5.5
11/03/2016;-0.007;15.02;8.568520833;15.5118114;0;38.3;57.4;76.5;6.3
12/03/2016;3.558;15.63;9.2968125;16.4973618;0;33.86;52.3;70.74;6.1
13/03/2016;-1.04;14.16;8.0280625;14.2401384;0;35.29;57;78.71;3.9
14/03/2016;4.023;15.58;9.184458333;16.2217638;0;39.73;65.7;91.67;1.6
15/03/2016;4.368;15.65;10.52795833;13.7920356;0;33.37;63;92.63;2.7
16/03/2016;1.847;10.67;6.526416667;3.385233;1.2;41.37;78;100;3.4
17/03/2016;1.894;7.215;4.943895833;2.153826;8.4;99.5;99.8;100;1.9
18/03/2016;1.98;14.07;6.964041667;10.361376;0;50.61;85.8;100;1
19/03/2016;0.155;16.02;7.452395833;16.4971872;0;46.27;81.6;100;1.9
20/03/2016;3.148;10.53;7.884041667;2.3444766;3;86.4;95.6;100;2.2
21/03/2016;1.788;17.27;8.954333333;15.2229708;0.2;43.33;80.5;100;1.1
22/03/2016;0.648;19.59;10.40183333;19.4695272;0;27.23;61.7;96.17;5.1
23/03/2016;7.128;17.12;11.26789583;19.8568584;0;25.73;40.1;54.47;8.6
24/03/2016;6.055;17.27;11.26375;19.8125892;0;31.13;45.2;59.27;7.3
25/03/2016;2.34;12.09;10.05875;7.4983626;1.2;10.78;60.8;100;5.4
26/03/2016;3.151;18.83;10.99789583;20.3001228;0;36.48;66.3;96.12;2.6
27/03/2016;4.46;13.46;9.232083333;7.3501848;3.2;51.6;78.7;100;3.3
28/03/2016;1.317;14.75;8.108083333;11.1473046;0;64.46;85.3;100;1
29/03/2016;3.5;19.23;10.634875;17.6066082;0;39.42;76.8;100;1.2
30/03/2016;5.361;14.91;10.79510417;6.9534162;0;74.5;88.1;100;3.1
31/03/2016;8.01;16.91;11.99645833;8.0590662;1.2;58.21;80.3;100;5.1
01/04/2016;6.462;13.44;8.275354167;6.1721622;5;56.54;78.5;100;6.4
02/04/2016;7.542;12.38;10.29795833;1.3050522;17.6;96.5;97.9;99.3;3
03/04/2016;10.46;16.22;12.59270833;16.6998456;2.8;55.52;83.2;100;4.9
04/04/2016;10.6;12.29;11.509375;1.4291424;7;89.1;94.4;99.7;6
05/04/2016;10.99;12.82;12.06979167;2.7032814;43.4;79.22;95.6;100;3.6
06/04/2016;11.02;19.47;14.35125;20.2621428;0;38.21;56.7;75.19;7.4
07/04/2016;9.19;15.52;12.26604167;22.2164928;0;37.05;52.9;68.75;7.6
08/04/2016;6.238;14.66;9.950520833;23.4948762;0;29.74;48.6;67.46;8.2
09/04/2016;7.968;17.28;11.54329167;22.2399234;0;32.3;50.7;69.1;6.4
10/04/2016;2.582;17.12;10.77341667;16.6331538;0;44.4;75;100;3.9
11/04/2016;10.97;14.23;12.10229167;4.7093796;1.2;81;89.6;98.2;4.4
12/04/2016;10.69;16.88;13.05958333;12.43818;0;66.13;82.9;99.67;3.9
13/04/2016;8.58;18.08;13.070625;16.2818874;2.2;47.54;77.3;100;2.2
14/04/2016;3.817;19.07;11.28325;22.2597954;0;40.02;69.5;98.98;1.9
15/04/2016;8.52;19.68;13.70583333;20.0927988;0;57.24;76.3;95.36;3.3
16/04/2016;12.09;18.64;14.2225;13.9625802;0;66.01;82.6;99.19;3.2
17/04/2016;9.83;18.65;13.4625;11.1136194;0.4;46.73;75.5;100;3.7
18/04/2016;6.507;17.16;11.6064375;21.302127;0;26.49;50.8;75.11;4.2
19/04/2016;-1;22.67;11.9036875;24.4716786;0;21.26;50;78.74;2.6
20/04/2016;8.79;20.77;14.06354167;20.0087766;0;36.97;57.5;78.03;2.6
21/04/2016;7.89;16.44;12.06520833;6.0758172;2.8;63.61;85.1;100;2.3
22/04/2016;8.73;18.76;13.513125;13.3988022;0.2;53.67;78.3;100;3.2
23/04/2016;12.21;18.75;14.40166667;15.4288638;0;41.25;62.4;83.55;6.4
24/04/2016;7.572;14.53;11.17241667;25.1656506;0;32.51;47.2;61.89;7.6
25/04/2016;6.036;15.87;10.84604167;26.06553;0;31.78;44.8;57.82;5.4
26/04/2016;8.02;16.26;11.53354167;18.8424684;0;41.41;55.5;69.59;4.8
27/04/2016;5.798;16.98;11.42642553;25.4637864;0;28.14;47.1;66.06;3.3
28/04/2016;4.98;18.63;11.79377083;23.6896254;0;24.52;43.6;62.68;4.3
29/04/2016;6.185;19.93;12.11908333;26.33544;0;25.5;48.5;71.5;2.6
30/04/2016;5.202;15.15;9.095020833;14.8470444;1.2;46.74;71;95.26;4.3
01/05/2016;6.887;13.76;9.922083333;13.2197364;0;27.53;44.9;62.27;9.9
02/05/2016;9.57;22.2;15.72833333;25.70769;0;29.9;41;52.1;8.1
03/05/2016;8.64;21.89;16.28895833;25.8696018;0;29.96;42.3;54.64;5.8
04/05/2016;2.65;24.52;14.35777083;28.0227816;0;16.14;43.4;70.66;2.7
05/05/2016;3.42;21.98;12.90727083;27.6726348;0;28.69;60.8;92.91;3.2
06/05/2016;6.437;20.01;13.01039583;20.2857462;0;43.93;72.1;100;4
07/05/2016;8.15;20.06;14.21104167;21.6580608;0;41.96;72.9;100;3.7
08/05/2016;7.14;14.7;12.20989583;3.736512;20.8;78.62;92.3;100;5.7
09/05/2016;12.77;14.34;13.32770833;1.6711506;25;92.1;96;99.9;6.3
10/05/2016;12.81;15.09;14.00270833;5.2070184;15.4;93.7;97.9;100;3.3
11/05/2016;9.8;16.21;12.67895833;5.3482104;29.8;85.1;95.8;100;1.9
12/05/2016;8.69;21.91;14.3575;24.1638372;0;35.66;73.4;100;2.8
13/05/2016;12.87;16.64;14.66583333;12.0206898;0.4;57.73;68;78.27;6.9
14/05/2016;13.95;22.18;17.47270833;23.1146082;0;42.35;57.8;73.25;7.2
15/05/2016;8.66;21.72;16.18104167;28.9123002;0;28.07;49.2;70.33;5.4
16/05/2016;5.133;21.42;15.0921875;29.1138246;0;27.77;46.1;64.43;4.9
17/05/2016;6.52;22.98;15.49516667;27.7379946;0;27.04;51.9;76.76;1.9
18/05/2016;6.33;20.73;13.47885417;16.8123204;1.2;45.32;79;100;1.7
19/05/2016;11.66;18.56;14.70208333;22.2786846;0;39.62;56.5;73.38;5.7
20/05/2016;12.01;25.24;17.83395833;24.9827724;0;36.7;55.2;73.7;3.8
21/05/2016;9.88;24.79;17.228125;28.4494248;0;37.35;68.7;100;3.4
22/05/2016;9.92;17.57;13.45270833;6.903207;20;67.32;84.9;100;5.1
23/05/2016;9.73;17.61;13.31;26.5545936;0;41.99;58.4;74.81;6.6
24/05/2016;4.785;21;14.11129167;27.5795874;0;35.54;60.7;85.86;1.5
25/05/2016;8.81;20.06;14.04104167;16.5783168;0;57.91;76;94.09;2.4
26/05/2016;10.29;21.61;15.42895833;20.7195786;0;39.51;67.8;96.09;1.9
27/05/2016;9.45;26.11;17.653125;26.9719398;0;31.69;63.4;95.11;2
28/05/2016;14.29;22.74;16.87770833;14.704488;1.2;57.18;84.4;100;2
29/05/2016;12.06;20.41;15.938125;19.2997224;22.4;52.74;76.3;99.86;4.5
30/05/2016;13.6;21.77;16.744375;20.0558466;0;47.35;63.5;79.65;4.6
31/05/2016;12.59;17.68;14.80541667;9.0816642;1;59.66;72.6;85.54;4.6
01/06/2016;14.16;17.54;15.33604167;8.9949222;1;65.58;74.7;83.82;5.5
02/06/2016;14.74;21.88;17.88666667;19.321533;0;53.33;66.7;80.07;5
03/06/2016;14.31;24.19;18.72125;18.710442;0;54.6;70.4;86.2;1.7
04/06/2016;13.26;26.46;18.429375;22.481262;6.2;43.38;77.2;100;1.1
05/06/2016;12.38;26.24;19.390625;28.259766;0.2;45.28;71.3;97.32;3.1
06/06/2016;12.54;26.37;19.41729167;27.422055;0;48.96;73.1;97.24;1.5
07/06/2016;15.41;28.44;21.48708333;24.9082524;0;41.56;69;96.44;3.5
08/06/2016;15.04;30.28;23.30958333;29.1100374;0;31.26;57;82.74;4.7
09/06/2016;13.09;28.87;22.38041667;29.7263034;0;31.49;50.7;69.91;4
10/06/2016;11.96;25.48;18.97770833;21.6055944;2;42.66;69.6;96.54;1.9
11/06/2016;16.07;23.57;19.89979167;23.9677938;0;43.63;60.5;77.37;4.5
12/06/2016;16.38;24.17;19.561875;25.69608;0;38.17;53.9;69.63;5.6
13/06/2016;16.96;24.82;19.63083333;23.2565058;1.8;45.27;65.3;85.33;5.8
14/06/2016;12.93;21.85;17.50833333;27.3844926;0;44.35;60.8;77.25;5.2
15/06/2016;11.97;23.14;17.18166667;22.6418868;2;41.19;70.3;99.41;2.1
16/06/2016;11.93;22.53;16.68354167;24.2774856;13;36.87;65.5;94.13;4
17/06/2016;11.75;22.13;16.89395833;24.3588816;2.2;43.09;64;84.91;2.2
18/06/2016;12.76;20.09;15.82145833;15.3435312;1.4;44.34;71.5;98.66;4.5
19/06/2016;14.92;23.26;18.60708333;31.0018212;0;39.59;53.9;68.21;7.4
20/06/2016;14.53;26.94;20.666875;28.3336002;0;34.9;49.2;63.5;5.8
21/06/2016;15.8;30.37;22.445;27.650214;1;35.48;57.4;79.32;1.7
22/06/2016;13.51;29.02;21.86083333;30.291246;0;38.74;61.6;84.46;2.2
23/06/2016;11.41;29.69;20.794375;31.1186304;0;25.64;56.4;87.16;2.4
24/06/2016;13.68;33.31;24.404375;30.0447594;0;21.57;51.7;81.83;2.2
25/06/2016;19.91;29.12;24.52833333;29.2104918;0;37.09;50.4;63.71;6.2
26/06/2016;17.16;28.39;22.45520833;31.206726;0;28.5;44.2;59.9;5.8
27/06/2016;16.01;28.18;22.06333333;30.575601;0;33.88;46.8;59.72;5.6
28/06/2016;11.5;32.34;22.22895833;30.4836444;0;26.25;57.8;89.35;1.7
29/06/2016;16.27;30.5;23.49270833;27.9108126;0;37.58;59;80.42;2.4
30/06/2016;19.42;30.94;24.90875;26.3089458;0;31.15;55.3;79.45;3.7
01/07/2016;15.87;31.25;24.06208333;28.4809536;0;39.07;56.9;74.73;2.6
02/07/2016;18.03;26.86;22.26104167;24.4302696;0;43.1;59;74.9;5.4
03/07/2016;16.11;29.43;22.38958333;29.8618614;0;16.5;46.5;76.5;5.5
04/07/2016;11.73;33.7;23.0575;30.2107194;0;25.03;55.3;85.57;2
05/07/2016;18.64;30.29;24.42916667;17.4590316;0;36.78;54.7;72.62;3.8
06/07/2016;15.66;33.57;25.87020833;30.8191878;0;20.34;42.7;65.06;4.7
07/07/2016;13.25;35.7;24.129375;30.0555882;0;13.84;48.9;83.96;2.4
08/07/2016;18.53;33.31;25.44791667;20.3253804;0.4;30.21;58.8;87.39;3.4
09/07/2016;21.45;35.2;28.20354167;28.4899518;0;25.33;45;64.67;4.9
10/07/2016;16.99;33.31;25.573125;29.1641544;0;31.81;53.1;74.39;1.9
11/07/2016;17.24;30.11;24.13791667;17.8897788;2.6;50.23;68.8;87.37;3.4
12/07/2016;16.59;23.64;21.15291667;8.853183;0.2;55.12;64.9;74.68;6.1
13/07/2016;13.55;23.57;18.516875;26.9196318;0;31.28;50.4;69.52;6.4
14/07/2016;14.21;22.88;17.154375;19.519614;0;34.6;51.2;67.8;6
15/07/2016;14.17;28.49;20.91875;30.4773624;0;21.88;37.6;53.32;6.8
16/07/2016;8.52;30.98;20.70854167;30.3305256;0;20.86;41.6;62.34;2.5
17/07/2016;11.2;32;21.283125;30.0098754;0;22.01;48;73.99;1.7
18/07/2016;12.22;31.46;21.316875;30.011436;0;18.28;52.3;86.32;1.9
19/07/2016;11.1;30.75;21.07041667;30.0194334;0;26.39;54.9;83.41;2.2
20/07/2016;13.62;29.65;22.15666667;24.050475;0;33.94;64.6;95.26;2.4
21/07/2016;19.61;33.38;26.76875;25.818786;0;35.68;58.4;81.12;3.1
22/07/2016;17.52;27.13;21.56708333;13.065696;7.8;51.63;77.6;100;4
23/07/2016;19.97;29.48;24.115625;24.9665634;0;38.03;53.7;69.37;6.7
24/07/2016;18.53;31.91;25.23020833;23.8693284;0;30.87;47.7;64.53;5.5
25/07/2016;15;33.15;25.79;24.2831358;0;30.06;49.1;68.14;5.5
26/07/2016;20.72;33.91;27.86583333;27.7722864;0;30.32;42.8;55.28;5.6
27/07/2016;19.16;31.36;25.78729167;24.5839878;0;33.6;48.1;62.6;4.7
28/07/2016;18.78;32.36;25.748125;28.17477;0;29.39;46.7;64.01;6
29/07/2016;15.43;34.11;24.92875;28.6157196;0;27.39;57.2;87.01;2.4
30/07/2016;18.32;30.34;23.419375;24.0194358;0.4;48.72;75.5;100;2.9
31/07/2016;17.96;28.96;22.45229167;16.4301732;0;46.95;68.3;89.65;5.9
01/08/2016;18.06;29.95;23.67395833;27.9329058;0;32.81;51.6;70.39;5.4
02/08/2016;13.74;32.57;24.87979167;27.231228;0;26.26;45.8;65.34;4.2
03/08/2016;15.43;35.33;25.32958333;27.6904278;0;21.54;44.6;67.66;2.2
04/08/2016;16.51;31.48;23.026875;21.1325634;1.6;40.41;63.2;85.99;2.8
05/08/2016;17.58;27.15;21.72208333;27.0592218;0;33.66;51;68.34;6.2
06/08/2016;15.23;31.02;23.57375;27.0188586;0;24.43;38.6;52.77;6.6
07/08/2016;13.68;33.1;23.50291667;27.4579236;0;21.51;42.7;63.89;2.9
08/08/2016;13.06;35.89;25.59520833;26.708022;0;23.13;45.2;67.27;4.9
09/08/2016;18.01;29.55;23.86458333;19.263564;0;36.12;53.7;71.28;5.1
10/08/2016;14.61;27.41;20.87;26.7681258;0;19.98;39.4;58.82;6.2
11/08/2016;9.17;28.15;20.09125;26.0552808;0;20.45;38.6;56.75;5.8
12/08/2016;11.57;30.65;21.41208333;26.2237518;0;25.67;43.2;60.73;2.5
13/08/2016;13.19;30.13;21.24895833;26.1185274;0;28;50;72;2
14/08/2016;11.64;30.44;20.78833333;26.544375;0;22.13;48.6;75.07;1.7
15/08/2016;11.31;29.54;20.73645833;25.1233146;0;33.86;61.5;89.14;1.8
16/08/2016;14.06;29.25;20.79041667;18.985275;0;49.81;77.4;100;1.6
17/08/2016;16.11;34.17;23.45416667;20.273697;0;28.42;67.9;100;2
18/08/2016;22.24;31.09;25.53604167;21.1975758;0;33.27;53.9;74.53;5.3
19/08/2016;14.47;31.15;23.15541667;24.128802;0;35.05;62.8;90.55;2.2
20/08/2016;18.69;24.17;21.04145833;7.6954356;0.2;55.74;76;96.26;3.3
21/08/2016;16.74;26.46;21.27354167;25.4691144;0;31.58;49;66.42;5.6
22/08/2016;13.69;32.93;23.00229167;25.4832786;0;16.21;36.6;56.99;2.7
23/08/2016;13.42;30.83;22.3375;25.1577234;0;24.86;47.4;69.94;2.1
24/08/2016;13.17;32.71;22.3375;25.0043112;0;20.18;47.8;75.42;1.8
25/08/2016;13.86;32.99;22.665625;24.68034;0;25.38;48.4;71.42;2
26/08/2016;13.74;33.04;22.71354167;24.2302032;0;27.56;53.2;78.84;1.6
27/08/2016;14.34;31.19;22.151875;24.0379164;0;26.61;56.1;85.59;2
28/08/2016;12.98;31.44;22.37604167;20.5490988;0;41.35;67.2;93.05;2.4
29/08/2016;20.5;31.06;25.07729167;21.1171086;0;28.73;47.1;65.47;6.9
30/08/2016;14.65;29.8;22.61645833;20.4251436;0;31.95;53.9;75.85;3
31/08/2016;16.55;29.48;22.545;15.6395538;1.4;44.26;70;95.74;1.5
01/09/2016;15.45;33.19;25.32;21;0;25.63;48;70.37;3.3
02/09/2016;15.02;34.24;23.9;23.24;0;20.34;51.5;82.66;1.4
03/09/2016;14.48;35.55;23.73;21.19;0;15.15;50.4;85.65;1.8
04/09/2016;15.79;35.96;26.16;18.92;0;16.51;43.2;69.89;3.4
05/09/2016;19.23;33.43;27;22.12;0;24.45;36.3;48.15;5.4
06/09/2016;18.2;34.59;25.72;22.87;0;21.89;50.3;78.71;4
07/09/2016;14.03;27.69;21.05;21.36;0;35.44;55.4;75.36;2.9
08/09/2016;12.19;29.22;21.03;21.28;0;41.11;66.4;91.69;4.5
09/09/2016;16.62;31.59;24.29;17.9;0;35.81;57;78.19;2.4
10/09/2016;19.01;31.29;24.75;15.73;0;31.6;51.9;72.2;3.3
11/09/2016;15.94;32.77;24.03;20.85;0;29.12;53.9;78.68;2.3
12/09/2016;16.51;29.35;22.17;19.51;0;46.64;67.1;87.56;2.3
13/09/2016;16.37;29.22;22.18;19.26;0;39.38;74.5;100;3.5
14/09/2016;14.63;21.05;17.79;1.97;236.4;87.1;95.2;100;1.8
15/09/2016;10.72;21.67;16.4;13.06;0;48.5;80.8;100;1.8
16/09/2016;13.53;23.25;17.69;12.75;0;44.12;72.3;100;3.7
17/09/2016;13.47;21.24;16.85;14.88;0;37.24;56.9;76.56;4.8
18/09/2016;14.46;20.68;16.87;16.27;0;44.07;59.4;74.73;6.4
19/09/2016;16.94;25.78;20.2;18.3;0;35.77;53.9;72.03;5
20/09/2016;11.45;24.84;18.36;17.52;0;36.07;55.1;74.13;3.3
21/09/2016;8.74;25.01;16.89;19.34;0;32.37;57.7;83.03;2.6
22/09/2016;7.87;24.42;15.38;19.44;0;36.37;69.6;100;1.3
23/09/2016;9.49;25.44;16.74;17.04;0;38.08;70.6;100;0.9
24/09/2016;11.51;23.23;16.66;15.36;0;47.88;73.4;98.92;1.6
25/09/2016;10.48;22.88;16.74;11.07;0;55.49;77.1;98.71;1.5
26/09/2016;11.22;24.32;18.11;16.42;0;32.79;63.2;93.61;2.4
27/09/2016;10;25.4;17.32;16.99;0;30.2;59.1;88;3.4
28/09/2016;8.78;25.7;16.44;18.28;0;34.13;67.2;100;0.9
29/09/2016;9.21;23.99;16.12;17.87;0;51.36;78;100;1.6
30/09/2016;14.92;23.33;18.24;9.42;0;61.09;86.4;100;2.1
01/10/2016;16.08;22.13;18.51;8.74;1;68.06;90.7;100;1.5
02/10/2016;11.16;19.67;15.46;6.09;0.6;74.11;89.3;100;1.4
03/10/2016;7.64;23.27;14.1;17.99;0.2;22.31;69.1;100;1
04/10/2016;5.34;23.56;13.07;17.28;0;24;66.8;100;0.9
05/10/2016;6.78;23.75;15.92;15.26;0;52.86;73.9;94.94;2.1
06/10/2016;7.86;16.65;12.36;6.25;0.2;58.87;79;99.13;0.9
07/10/2016;3.91;21.81;12.67;13.41;0;37.77;77.2;100;1
08/10/2016;6.02;19.18;13.82;16.63;0;40.58;56.1;71.62;3
09/10/2016;3.61;19.09;11.55;16.48;0;36.29;60.2;84.11;2.7
10/10/2016;0.21;17.45;8.85;15.51;0;31.24;64.9;98.56;2.8
11/10/2016;2.8;16.97;9.28;9.25;0;33.28;61.6;89.92;2.4
12/10/2016;4.47;15.26;10.55;6.96;12.6;54.06;68.4;82.74;3
13/10/2016;10.1;11.95;10.68;0.45;166;97.1;98.1;99.1;4.4
14/10/2016;10.79;16.43;13.6;6.85;30.2;69.41;88.3;100;2.3
15/10/2016;5.11;18.87;11.56;14.96;0;50.07;82.8;100;1
16/10/2016;10.35;18.6;14.81;6.85;0;76.52;88.1;99.68;2.3
17/10/2016;11.38;19.41;16.1;7.4;0.2;79.44;93.2;100;1.5
18/10/2016;8.75;20.84;14.74;14.46;0.2;37.88;70;100;2.7
19/10/2016;5.87;18.18;12.03;13.31;0;43.88;66.3;88.72;3.3
20/10/2016;5.59;16.57;11.23;14.08;0;40.61;56.4;72.19;4.3
21/10/2016;2.97;17.5;9.14;13.93;0;38.86;70.6;100;1.9
22/10/2016;1.87;13.79;8.46;7.58;2;56.27;84;100;2
23/10/2016;10.5;16.03;13.07;0.56;63.8;97.9;98.5;99.1;5.1
24/10/2016;16.01;17.92;16.9;2.2;2;90.2;96;100;4
25/10/2016;16.39;18.84;17.43;1.59;0.4;92.9;97.2;100;1.2
26/10/2016;10.36;19.58;15.1;2.85;1;84;96.2;100;1.5
27/10/2016;4.86;20.7;11.31;12.8;0.4;47.84;83.3;100;2.3
28/10/2016;5.27;19.69;10.54;12.16;0.2;44.5;82.7;100;0.7
29/10/2016;4.9;20.37;10.49;12.45;0.2;50.91;85.9;100;0.7
30/10/2016;5.36;19.56;10.52;11.91;0;54.35;86.8;100;0.7
31/10/2016;5.44;19.29;11.66;11.63;0.2;50.45;85.5;100;1.1
01/11/2016;11.08;15.36;13.29;2.32;0;87;91.9;96.8;1.7
02/11/2016;7.81;20.01;12.63;9.41;0.2;52.69;84.1;100;1.4
03/11/2016;3.96;17.07;8.98;10.84;0;50.61;85.5;100;1.4
04/11/2016;6.21;13.34;9.9;3.47;2.6;78.69;89.2;99.71;1.2
05/11/2016;10.58;15.87;12.31;3.06;0.8;65.06;88.7;100;3.1
06/11/2016;6.25;11.86;9.14;8.74;0;49.31;63.8;78.29;3.8
07/11/2016;1.55;10.59;6.09;11.15;0;42.1;63.3;84.5;4.1
08/11/2016;0.33;10.19;6.68;9.93;0;47.5;63;78.5;5.7
09/11/2016;0.17;11.95;7;7.46;7;59.63;80.8;100;4.8
10/11/2016;7.48;12.24;9.72;3.75;1.4;70.52;85.2;99.88;2.4
11/11/2016;5.66;13.79;10.25;9.23;0.6;43.81;67;90.19;4.4
12/11/2016;2.11;14.78;7.23;9.56;0;29.48;62.3;95.12;2.8
13/11/2016;4.56;15.27;9.85;5.99;0;62.97;74.4;85.83;4
14/11/2016;1.52;14.3;8.75;7.89;0;54.6;76.5;98.4;4.4
15/11/2016;-1.32;14.27;5.88;10.05;0.2;40.8;76.4;100;4.3
16/11/2016;0.66;14.94;7.21;9.36;0;63.52;86;100;4.1
17/11/2016;4.61;15.89;9.6;9.37;0;64.04;86.7;100;2.3
18/11/2016;9.09;11.85;10.04;0.97;1.2;95.4;97.9;100;1.7
19/11/2016;3.35;12.8;9.1;8.67;0.2;51.75;73.9;96.05;4
20/11/2016;6.37;15.38;11.35;2.74;0.2;77.89;86.1;94.31;5.4
21/11/2016;13.91;15.5;14.71;0.45;7.6;86.1;94.6;100;8.1
22/11/2016;14.21;15.46;14.84;0.55;14.6;89.3;96.5;100;5.9
23/11/2016;14.34;17.11;15.69;4.29;2.8;71.1;80.7;90.3;8.6
24/11/2016;9.73;13.67;11.22;3.13;44.4;87.6;96.2;100;3.8
25/11/2016;7.64;13.14;9.7;3.28;4.6;81.7;96.9;100;1.7
26/11/2016;6.07;12.28;9.1;3.14;0.4;85.5;95.6;100;3
27/11/2016;4.21;15.78;9.59;8.34;0;58.69;87.6;100;1.4
28/11/2016;2.35;12.47;6.22;7.79;0.2;60.71;89.6;100;1.7
29/11/2016;5.41;7.16;6.35;0.49;2.6;86.5;96.9;100;1
30/11/2016;1.06;11.81;6.74;4.25;0;74.16;95.5;100;0.6
01/12/2016;-0.66;12.25;3.77;7.91;0.2;64.52;91.9;100;1.2
02/12/2016;-1.21;12.45;3.42;8.28;0;54.56;89.8;100;0.8
03/12/2016;-1.51;9.65;3.9;6.23;0;70.68;89.9;100;1.5
04/12/2016;6.38;9.93;8.26;0.3;9;93.4;96.9;100;4.7
05/12/2016;5.99;11.84;8.84;3.48;0.2;71.99;88.3;100;2.1
06/12/2016;2.84;15.46;6.92;7.7;0;62.35;91.3;100;1
07/12/2016;2.06;13.4;5.56;7.77;0;58.87;90.5;100;1
08/12/2016;0.48;13.3;4.49;7.62;0;62.85;89.9;100;0.9
09/12/2016;0.72;8.79;4.18;2.58;0;85.2;95.5;100;0.6
10/12/2016;0.76;11.63;4.78;6.07;0;75.71;94.9;100;0.8
11/12/2016;0.55;14.3;7.3;7.07;0;54.96;80.4;100;4.1
12/12/2016;-1.14;17.4;6.31;7.55;0;30.46;71.9;100;5
13/12/2016;-0.99;11.27;5.22;4.76;0;54.86;80.4;100;1.8
14/12/2016;5.63;11.48;9.11;2.16;0.2;83.5;92.4;100;3.2
15/12/2016;8.39;12.18;9.65;5.19;0.2;78.19;92.6;100;2
16/12/2016;7.41;11.69;10.13;1.87;53.2;93.7;97.4;100;3.5
17/12/2016;1.9;12.61;5.61;6.76;0;73.12;94.3;100;1.1
18/12/2016;0.3;10.45;4.7;6.33;0;71.97;95.4;100;0.7
19/12/2016;0.55;5.36;3.23;2.35;6;86.1;97;100;1.6
20/12/2016;5.06;7.32;6.17;0.61;27.6;91.7;97.7;100;3.7
21/12/2016;0.35;10.66;4.77;4.06;0.2;79.24;95.3;100;4.2
22/12/2016;0.16;12.46;6.02;6.81;0;56.43;86.5;100;2.4
23/12/2016;9.17;15.21;11.82;7.36;0;62.69;72.9;83.11;4.4
24/12/2016;9.95;14.68;12.12;5.65;0;62.19;69.2;76.21;5.6
25/12/2016;6.93;15.59;12.52;5.59;0;52.34;65.8;79.26;8
26/12/2016;2.52;13.21;6.48;5.6;0;68.47;90.1;100;4.4
27/12/2016;-0.25;14.99;5.24;7.58;0;45.81;86;100;2.8
28/12/2016;-1.67;12.69;3.74;7.17;0;40.45;76.7;100;1
29/12/2016;-4.04;11.97;2.94;8.01;0;39.19;78.4;100;1.1
30/12/2016;4.5;10.86;7.33;4.38;0;76.15;85.5;94.85;1.1
31/12/2016;1.91;10.92;5.55;3.71;0;75.14;92.9;100;0.6
01/01/2017;-0.85;7.99;2.01;4.48;0;76.6;95.1;100;1.2
02/01/2017;-1.48;10.53;2.86;6.48;0;65.54;91.6;100;1.3
03/01/2017;-3.91;10.88;1.44;8.38;0;37.5;82.6;100;4.5
04/01/2017;-4.76;13.35;2.61;7.85;0;28.33;60;91.67;5.1
05/01/2017;3.01;8.47;4.82;8.02;0;36.63;50.9;65.17;6.8
06/01/2017;-5.28;6.69;0.13;7.93;0;35.26;58.3;81.34;5.5
07/01/2017;-7.68;7.56;-1.34;8.04;0;31.05;66.4;100;3.7
08/01/2017;3.75;11.24;7.28;5.11;0;38.79;54.7;70.61;7.3
09/01/2017;-3.37;9.28;4.16;8.34;0;40.85;60.9;80.95;6.1
10/01/2017;2.89;10.51;7.1;4.83;0;50.84;68.2;85.56;5.8
11/01/2017;-0.15;10.35;6.58;5.62;0;54.48;68.6;82.72;4.3
12/01/2017;8.96;13.35;10.93;7.64;0;57.91;68.7;79.49;5.1
13/01/2017;3.28;11.83;5.64;7.87;0;48.02;58.8;69.58;8.4
14/01/2017;2.39;5.98;3.68;8.08;0;36.33;55.4;74.47;7.9
15/01/2017;-1.07;6.98;3.22;7.86;0;35.53;54.5;73.47;6.5
16/01/2017;-0.09;8.62;3.33;9.65;0;32.37;53.8;75.23;5.7
17/01/2017;-4.46;4.78;-0.01;8.89;0;29.83;42.5;55.17;6.5
18/01/2017;-7.96;6.24;-2.48;8.51;0;32.59;62.5;92.41;4.8
19/01/2017;-8.37;8.82;-1.9;8.8;0;35.51;72.3;100;2.1
20/01/2017;-4.25;9.83;1.59;8.57;0;40.56;69;97.44;2.2
21/01/2017;-2.46;12.66;3.39;7.57;0;30.65;64.2;97.75;1.9
22/01/2017;-1.67;5.45;2.4;1.38;2.8;60.77;84.8;100;2.2
23/01/2017;4.17;10.01;6.04;4.75;0.4;55.34;87.2;100;3.8
24/01/2017;-2.3;11.93;4.43;9.58;0;29.15;51.3;73.45;5.9
25/01/2017;-4.35;6.04;0.66;9.63;0.4;42.87;68.9;94.93;2.2
